JOB_ID,PLATFORM,DEPARTURE_DATE,DEPARTURE_AIRPORT,DESTINATION_AIRPORT,MARKETING_AIRLINE,FLIGHT_CODE,CABIN_CLASS,DEPARTURE_TIME,ARRIVAL_TIME,TRANSIT,TRANSIT_INFO,FLIGHT_DURATION,RATES
1,BOOKING.COM,2023-08-09,BDO,CGK,"WINGS AIR, LION AIRLINES","IU784, 8B5113",ECONOMY,08:30:00,19:35:00,1,"BDO, DPS, CGK",11H 05M,2107692.31
1,BOOKING.COM,2023-08-09,BDO,CGK,"SUPER AIR JET, PT INDONESIA AIRASIA","IU786, QZ7531",ECONOMY,14:40:00,16:05:00,1,"BDO, DPS, CGK",25H 25M,1938461.54
1,BOOKING.COM,2023-08-09,BDO,CGK,"SUPER AIR JET, PT INDONESIA AIRASIA","IU786, QZ7527",ECONOMY,14:40:00,17:40:00,1,"BDO, DPS, CGK",27H 00M,1938461.54
1,BOOKING.COM,2023-08-09,BDO,CGK,"SUPER AIR JET, PT INDONESIA AIRASIA","IW1812, IU343",ECONOMY,07:00:00,17:30:00,1,"BDO, SUB, CGK",10H 30M,3784615.38
1,BOOKING.COM,2023-08-09,BDO,CGK,"SUPER AIR JET, PT INDONESIA AIRASIA","IW1812, IU341",ECONOMY,07:00:00,18:30:00,1,"BDO, SUB, CGK",11H 30M,3723076.92
1,BOOKING.COM,2023-08-09,BDO,CGK,"SUPER AIR JET, PT INDONESIA AIRASIA","IW1812, JT581",ECONOMY,07:00:00,19:10:00,1,"BDO, SUB, CGK",12H 10M,3723076.92
1,BOOKING.COM,2023-08-09,BDO,CGK,"SUPER AIR JET, TRANSNUSA AVIATION","IU786, 8B5113",ECONOMY,14:40:00,19:35:00,1,"BDO, DPS, CGK",4H 55M,1953846.15
1,BOOKING.COM,2023-08-09,BDO,CGK,"SUPER AIR JET, TRANSNUSA AVIATION","IU786, QZ7515",ECONOMY,14:40:00,19:40:00,1,"BDO, DPS, CGK",5H 00M,1938461.54
1,BOOKING.COM,2023-08-09,BDO,CGK,"SUPER AIR JET, TRANSNUSA AVIATION","IU784, QZ7521",ECONOMY,08:30:00,13:35:00,1,"BDO, DPS, CGK",5H 05M,2323076.92
1,BOOKING.COM,2023-08-09,BDO,CGK,"SUPER AIR JET, TRANSNUSA AVIATION","IU786, 8B5105",ECONOMY,14:40:00,10:00:00,1,"BDO, DPS, CGK",19H 20M,1953846.15
1,BOOKING.COM,2023-08-09,BDO,CGK,"SUPER AIR JET, PT INDONESIA AIRASIA","IU788, QZ7527",ECONOMY,09:10:00,17:40:00,1,"BDO, DPS, CGK",8H 30M,2230769.23
1,BOOKING.COM,2023-08-09,BDO,CGK,"SUPER AIR JET, PT INDONESIA AIRASIA","QG432, QG421",ECONOMY,13:20:00,20:45:00,1,"BDO, BPN, CGK",7H 25M,3323076.92
1,BOOKING.COM,2023-08-09,BDO,CGK,"SUPER AIR JET, PT INDONESIA AIRASIA","IU784, QZ7527",ECONOMY,08:30:00,17:40:00,1,"BDO, DPS, CGK",9H 10M,2230769.23
1,BOOKING.COM,2023-08-09,BDO,CGK,"SUPER AIR JET, PT INDONESIA AIRASIA","IU786, QZ7521",ECONOMY,14:40:00,13:35:00,1,"BDO, DPS, CGK",22H 55M,1938461.54
1,BOOKING.COM,2023-08-09,BDO,CGK,"SUPER AIR JET, PT INDONESIA AIRASIA","IW1812, JT749",ECONOMY,07:00:00,15:50:00,1,"BDO, SUB, CGK",8H 50M,3723076.92
1,BOOKING.COM,2023-08-09,BDO,CGK,"SUPER AIR JET, PT INDONESIA AIRASIA","IU786, QZ7531",ECONOMY,14:40:00,16:05:00,1,"BDO, DPS, CGK",25H 25M,1938461.54
1,BOOKING.COM,2023-08-09,BDO,CGK,"SUPER AIR JET, PT INDONESIA AIRASIA","IU786, QZ7527",ECONOMY,14:40:00,17:40:00,1,"BDO, DPS, CGK",27H 00M,1938461.54
1,BOOKING.COM,2023-08-09,BDO,CGK,"SUPER AIR JET, PT INDONESIA AIRASIA","IW1812, IU343",ECONOMY,07:00:00,17:30:00,1,"BDO, SUB, CGK",10H 30M,3784615.38
1,BOOKING.COM,2023-08-09,BDO,CGK,"SUPER AIR JET, PT INDONESIA AIRASIA","IW1812, IU341",ECONOMY,07:00:00,18:30:00,1,"BDO, SUB, CGK",11H 30M,3723076.92
1,BOOKING.COM,2023-08-09,BDO,CGK,"SUPER AIR JET, PT INDONESIA AIRASIA","IW1812, JT581",ECONOMY,07:00:00,19:10:00,1,"BDO, SUB, CGK",12H 10M,3723076.92
1,BOOKING.COM,2023-08-09,SIN,DPS,SCOOT,TR286,ECONOMY,16:30:00,19:00:00,0,NONE,2H 30M,3000000.0
1,BOOKING.COM,2023-08-09,SIN,DPS,SCOOT,QZ509,ECONOMY,21:05:00,23:50:00,0,NONE,2H 45M,2200000.0
1,BOOKING.COM,2023-08-09,SIN,DPS,SCOOT,ID7134,ECONOMY,16:15:00,18:50:00,0,NONE,2H 35M,3338461.54
1,BOOKING.COM,2023-08-09,SIN,DPS,SCOOT,QZ511,ECONOMY,18:55:00,21:40:00,0,NONE,2H 45M,2615384.62
1,BOOKING.COM,2023-08-09,SIN,DPS,SCOOT,QZ507,ECONOMY,17:10:00,19:55:00,0,NONE,2H 45M,3076923.08
1,BOOKING.COM,2023-08-09,SIN,DPS,SCOOT,TR284,ECONOMY,10:45:00,13:25:00,0,NONE,2H 40M,4246153.85
1,BOOKING.COM,2023-08-09,SIN,DPS,SCOOT,3K245,ECONOMY,15:40:00,18:35:00,0,NONE,2H 55M,3830769.23
1,BOOKING.COM,2023-08-09,SIN,DPS,SCOOT,QZ505,ECONOMY,12:15:00,15:05:00,0,NONE,2H 50M,4000000.0
1,BOOKING.COM,2023-08-09,SIN,DPS,SCOOT,GA843,ECONOMY,11:15:00,14:15:00,0,NONE,3H 00M,4769230.77
1,BOOKING.COM,2023-08-09,SIN,DPS,SCOOT,QZ503,ECONOMY,10:45:00,13:30:00,0,NONE,2H 45M,4476923.08
1,BOOKING.COM,2023-08-09,SIN,DPS,SCOOT,3K241,ECONOMY,10:50:00,13:40:00,0,NONE,2H 50M,5200000.0
1,BOOKING.COM,2023-08-09,SIN,DPS,SCOOT,SQ944,ECONOMY,16:10:00,18:50:00,0,NONE,2H 40M,6384615.38
1,BOOKING.COM,2023-08-09,SIN,DPS,SCOOT,SQ936,ECONOMY,08:20:00,11:00:00,0,NONE,2H 40M,6538461.54
1,BOOKING.COM,2023-08-09,SIN,DPS,SCOOT,SQ934,ECONOMY,06:45:00,09:40:00,0,NONE,2H 55M,6384615.38
1,BOOKING.COM,2023-08-09,SIN,DPS,SCOOT,SQ946,ECONOMY,17:50:00,20:50:00,0,NONE,3H 00M,6384615.38
1,BOOKING.COM,2023-08-09,SIN,DPS,SINGAPORE AIRLINES,SQ938,ECONOMY,09:15:00,11:55:00,0,NONE,2H 40M,7184615.38
1,BOOKING.COM,2023-08-09,SIN,DPS,SINGAPORE AIRLINES,SQ948,ECONOMY,21:20:00,23:55:00,0,NONE,2H 35M,6384615.38
1,BOOKING.COM,2023-08-09,SIN,DPS,SINGAPORE AIRLINES,TR280,ECONOMY,07:10:00,09:50:00,0,NONE,2H 40M,7907692.31
1,BOOKING.COM,2023-08-09,SIN,DPS,SINGAPORE AIRLINES,SQ946,ECONOMY,09:15:00,11:55:00,0,NONE,2H 40M,10138461.54
1,BOOKING.COM,2023-08-09,SIN,DPS,SINGAPORE AIRLINES,GA9073,ECONOMY,16:10:00,18:50:00,0,NONE,2H 40M,10138461.54
1,BOOKING.COM,2023-08-09,SIN,DPS,SINGAPORE AIRLINES,GA9745,ECONOMY,08:20:00,11:00:00,0,NONE,2H 40M,10138461.54
1,BOOKING.COM,2023-08-09,SIN,DPS,SINGAPORE AIRLINES,GA9075,ECONOMY,17:50:00,20:50:00,0,NONE,3H 00M,10138461.54
1,BOOKING.COM,2023-08-09,SIN,DPS,SINGAPORE AIRLINES,GA9446,ECONOMY,06:45:00,09:40:00,0,NONE,2H 55M,10138461.54
