JOB_ID,PLATFORM,DATE,DEPARTURE_AIRPORT,DESTINATION_AIRPORT,FLIGHT_CODE,CABIN_CLASS,DEPARTURE_TIME,ARRIVAL_TIME,TRANSIT,TRANSIT_INFO,FLIGHT_DURATION,RATES
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR959, QR701",ECONOMY,09:05:00,15:20:00,1,"CGK, DOH, JFK",41H 15M,40831003.04
1,BOOKING.COM,2023-08-09,CGK,JFK,"CX798, QR701",ECONOMY,00:05:00,06:00:00,1,"CGK, DOH, JFK",40H 55M,41187537.99
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH722, MH4, MH9479",ECONOMY,18:25:00,22:49:00,2,"CGK, KUL, LHR, JFK",39H 24M,38567781.16
1,BOOKING.COM,2023-08-09,CGK,JFK,"AA8153, AA8139, AA2292","BUSINESS, FIRST CLASS",09:05:00,21:59:00,2,"CGK, KUL, LHR, JFK",47H 54M,33312765.96
1,BOOKING.COM,2023-08-09,CGK,JFK,"SQ951, SQ26",ECONOMY,05:25:00,11:10:00,1,"CGK, SIN, JFK",40H 45M,41668085.11
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR959, QR11, QR2240",ECONOMY,14:40:00,11:05:00,2,"CGK, DOH, LHR, JFK",31H 25M,46520060.79
1,BOOKING.COM,2023-08-09,CGK,JFK,"GA836, OZ752, OZ222",ECONOMY,14:40:00,11:05:00,2,"CGK, SIN, ICN, JFK",31H 25M,46520060.79
1,BOOKING.COM,2023-08-09,CGK,JFK,"AF3926, AF257, AF16","PREMIUM ECONOMY, ECONOMY",14:40:00,20:45:00,2,"CGK, SIN, CDG, JFK",41H 05M,38366261.4
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR955, QR7, QR2240",ECONOMY,01:10:00,22:49:00,2,"CGK, DOH, LHR, JFK",32H 39M,45853495.44
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR955, QR1, QR2240",ECONOMY,01:10:00,22:49:00,2,"CGK, SIN, CDG, JFK",32H 39M,45853495.44
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR955, QR9, QR2233",ECONOMY,01:10:00,13:24:00,2,"CGK, DOH, LHR, JFK",47H 14M,35017933.13
1,BOOKING.COM,2023-08-09,CGK,JFK,"GA834, OZ752, OZ222",ECONOMY,13:40:00,11:05:00,2,"CGK, SIN, ICN, JFK",32H 25M,46520060.79
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR955, QR9, QR2233",ECONOMY,13:40:00,11:05:00,2,"CGK, DOH, LHR, JFK",32H 25M,46520060.79
1,BOOKING.COM,2023-08-09,CGK,JFK,"EK7763, EK353, EK203",ECONOMY,09:40:00,08:50:00,2,"CGK, SIN, DXB, JFK",58H 10M,30119452.89
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR955, QR3, QR2235",ECONOMY,01:10:00,19:50:00,2,"CGK, DOH, LHR, JFK",29H 40M,49992401.22
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR959, QR327, QR2240",ECONOMY,09:05:00,22:49:00,2,"CGK, DOH, LGW, JFK",48H 44M,34924924.01
1,BOOKING.COM,2023-08-09,CGK,JFK,"JL720, JL58, JL7544",ECONOMY,06:35:00,22:15:00,2,"CGK, NRT, SFO, JFK",26H 40M,55603951.37
1,BOOKING.COM,2023-08-09,CGK,JFK,"CX776, LH797, LH400","PREMIUM ECONOMY, ECONOMY",14:20:00,13:45:00,2,"CGK, DOH, LGW, JFK",34H 25M,46008510.64
1,BOOKING.COM,2023-08-09,CGK,JFK,"JL720, JL58, JL7544",ECONOMY,06:20:00,22:00:00,2,"CGK, NRT, SFO, JFK",26H 40M,55727963.53
1,BOOKING.COM,2023-08-09,CGK,JFK,"AA8153, AA8139, AA2246","BUSINESS, FIRST CLASS",09:05:00,17:25:00,2,"CGK, DOH, DFW, JFK",43H 20M,38807294.83
1,BOOKING.COM,2023-08-09,CGK,JFK,"AA8498, AA170, AA2","PREMIUM ECONOMY, ECONOMY",21:55:00,16:42:00,2,"CGK, HND, LAX, JFK",29H 47M,56044984.8
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR957, QR7, QR2240",ECONOMY,18:45:00,22:49:00,2,"CGK, HND, LAX, JFK",39H 04M,45853495.44
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR955, QR11, QR2646",ECONOMY,01:10:00,18:09:00,2,"CGK, DOH, LHR, JFK",51H 59M,37033130.7
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR957, QR1, QR2240",ECONOMY,18:45:00,22:49:00,2,"CGK, DOH, LHR, JFK",39H 04M,45900000.0
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR955, QR11, QR2646",ECONOMY,14:40:00,19:15:00,2,"CGK, DOH, LHR, JFK",39H 35M,45651975.68
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR957, QR327, QR2240",ECONOMY,18:45:00,22:49:00,2,"CGK, DOH, LGW, JFK",39H 04M,46117021.28
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR955, QR9, QR2240",ECONOMY,01:10:00,22:49:00,2,"CGK, DOH, LHR, JFK",56H 39M,35017933.13
1,BOOKING.COM,2023-08-09,CGK,JFK,"EY7100, EY473, EY101",BUSINESS,14:40:00,16:00:00,2,"CGK, SIN, AUH, JFK",36H 20M,48876291.79
1,BOOKING.COM,2023-08-09,CGK,JFK,"TK509, TK1",BUSINESS,09:15:00,17:50:00,1,"CGK, IST, JFK",43H 35M,47186626.14
1,BOOKING.COM,2023-08-09,CGK,JFK,"TK509, TK1",BUSINESS,21:00:00,17:50:00,1,"CGK, IST, JFK",31H 50M,59804863.22
1,BOOKING.COM,2023-08-09,CGK,JFK,"HA5377, HA822, HA50",ECONOMY,21:55:00,07:25:00,2,"CGK, NRT, HNL, JFK",44H 30M,42257142.86
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR955, QR329, QR2240",ECONOMY,01:10:00,22:49:00,2,"CGK, DOH, LGW, JFK",56H 39M,35296960.49
1,BOOKING.COM,2023-08-09,CGK,JFK,"SQ953, SQ24",BUSINESS,07:55:00,18:50:00,1,"CGK, SIN, JFK",21H 55M,79724316.11
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR957, QR3, QR2235",ECONOMY,18:45:00,19:50:00,2,"CGK, DOH, LHR, JFK",36H 05M,49992401.22
1,BOOKING.COM,2023-08-09,CGK,JFK,"NH836, NH110",ECONOMY,06:20:00,10:55:00,1,"CGK, NRT, JFK",39H 35M,51806079.03
1,BOOKING.COM,2023-08-09,CGK,JFK,"NH836, NH110",ECONOMY,14:20:00,20:05:00,2,"CGK, NRT, JFK",40H 45M,46008510.64
1,BOOKING.COM,2023-08-09,CGK,JFK,"GA836, NH844, NH110",ECONOMY,14:40:00,10:55:00,2,"CGK, HKG, FRA, JFK",31H 15M,56363525.84
1,BOOKING.COM,2023-08-09,CGK,JFK,"VN630, VN3560, CX844","PREMIUM ECONOMY, ECONOMY",13:50:00,06:00:00,2,"CGK, SGN, HKG, JFK",27H 10M,62796656.54
1,BOOKING.COM,2023-08-09,CGK,JFK,"AA8498, AA170, AA307","PREMIUM ECONOMY, ECONOMY",21:55:00,18:40:00,2,"CGK, HND, LAX, JFK",31H 45M,56044984.8
1,BOOKING.COM,2023-08-09,CGK,JFK,"GA876, CX830",ECONOMY,01:20:00,13:15:00,1,"CGK, HKG, JFK",22H 55M,79941337.39
1,BOOKING.COM,2023-08-09,CGK,JFK,"GA834, NH844, NH110",ECONOMY,13:40:00,10:55:00,2,"CGK, SIN, HND, JFK",32H 15M,56363525.84
1,BOOKING.COM,2023-08-09,CGK,JFK,"GA834, NH844, NH110",ECONOMY,19:05:00,12:00:00,1,"CGK, SIN, HND, JFK",27H 55M,69477811.55
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR955, QR11, QR2240",ECONOMY,01:10:00,22:49:00,2,"CGK, DOH, LHR, JFK",56H 39M,37033130.7
1,BOOKING.COM,2023-08-09,CGK,JFK,"EY8133, EY473, EY101",BUSINESS,11:45:00,16:00:00,2,"CGK, SIN, AUH, JFK",39H 15M,48876291.79
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR955, QR11, QR2240",ECONOMY,00:05:00,18:35:00,2,"CGK, DOH, LHR, JFK",29H 30M,60576139.82
1,BOOKING.COM,2023-08-09,CGK,JFK,"EY8133, EY473, EY101",BUSINESS,00:05:00,18:35:00,2,"CGK, SIN, AUH, JFK",29H 30M,60576139.82
1,BOOKING.COM,2023-08-09,CGK,JFK,"AA8498, AA170, AA274","PREMIUM ECONOMY, ECONOMY",21:55:00,21:00:00,2,"CGK, HND, LAX, JFK",34H 05M,54804863.22
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH5894, MH78, MH9210",ECONOMY,13:40:00,06:00:00,2,"CGK, KUL, HKG, JFK",27H 20M,64889361.7
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR957, QR3, QR2240",ECONOMY,18:45:00,22:49:00,2,"CGK, DOH, LHR, JFK",39H 04M,49992401.22
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR959, QR327, QR2233",ECONOMY,09:05:00,13:24:00,2,"CGK, DOH, LGW, JFK",63H 19M,34924924.01
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH710, MH78, MH9210",ECONOMY,11:10:00,06:00:00,2,"CGK, KUL, HKG, JFK",29H 50M,61897568.39
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH710, MH78, MH9210",ECONOMY,05:25:00,18:50:00,1,"CGK, KUL, HKG, JFK",24H 25M,79724316.11
1,BOOKING.COM,2023-08-09,CGK,JFK,"LX9069, LX177, LX14",ECONOMY,19:00:00,16:15:00,2,"CGK, SIN, ZRH, JFK",32H 15M,58812765.96
1,BOOKING.COM,2023-08-09,CGK,JFK,"UA7916, UA7910",BUSINESS,06:20:00,10:55:00,1,"CGK, SIN, JFK",39H 35M,55927203.65
1,BOOKING.COM,2023-08-09,CGK,JFK,"LH9795, LX177, LX16","PREMIUM ECONOMY, ECONOMY",19:00:00,12:45:00,2,"CGK, SIN, ZRH, JFK",28H 45M,64408814.59
1,BOOKING.COM,2023-08-09,CGK,JFK,"LH9795, LX177, LX16","PREMIUM ECONOMY, ECONOMY",21:55:00,22:15:00,2,"CGK, SIN, ZRH, JFK",35H 20M,55603951.37
1,BOOKING.COM,2023-08-09,CGK,JFK,"TK57, TK11",BUSINESS,21:00:00,22:50:00,1,"CGK, IST, JFK",36H 50M,59804863.22
1,BOOKING.COM,2023-08-09,CGK,JFK,"LX9069, LX177, LX14",ECONOMY,21:55:00,22:15:00,2,"CGK, SIN, ZRH, JFK",35H 20M,55896200.61
1,BOOKING.COM,2023-08-09,CGK,JFK,"AA8497, AA8409, AA276",ECONOMY,06:35:00,07:01:00,2,"CGK, NRT, SFO, JFK",35H 26M,55896200.61
1,BOOKING.COM,2023-08-09,CGK,JFK,"VN630, CX764, CX844","PREMIUM ECONOMY, ECONOMY",13:50:00,06:00:00,2,"CGK, SGN, HKG, JFK",27H 10M,69694832.83
1,BOOKING.COM,2023-08-09,CGK,JFK,"CX776, LX139, LX16",ECONOMY,14:20:00,12:45:00,2,"CGK, HKG, ZRH, JFK",33H 25M,59882370.82
1,BOOKING.COM,2023-08-09,CGK,JFK,"CX776, LX139",ECONOMY,21:55:00,18:35:00,1,"CGK, HKG, ZRH, JFK",31H 40M,68963981.76
1,BOOKING.COM,2023-08-09,CGK,JFK,"JL726, JL7016, JL7514","PREMIUM ECONOMY, ECONOMY",21:55:00,00:23:00,2,"CGK, HND, LAX, JFK",37H 28M,55774468.09
1,BOOKING.COM,2023-08-09,CGK,JFK,"CX776, LX139, LX14",ECONOMY,14:20:00,16:15:00,2,"CGK, HKG, ZRH, JFK",36H 55M,59882370.82
1,BOOKING.COM,2023-08-09,CGK,JFK,"NH836, AC6, AC8898","PREMIUM ECONOMY, ECONOMY",06:20:00,20:01:00,2,"CGK, NRT, YUL, JFK",24H 41M,81212462.01
1,BOOKING.COM,2023-08-09,CGK,JFK,"TK57, TK111",BUSINESS,21:00:00,04:30:00,1,"CGK, IST, JFK",42H 30M,59804863.22
1,BOOKING.COM,2023-08-09,CGK,JFK,"NH6273, NH844, NH110",ECONOMY,05:25:00,10:55:00,2,"CGK, SIN, HND, JFK",40H 30M,56425531.92
1,BOOKING.COM,2023-08-09,CGK,JFK,"TK57, TK111",BUSINESS,18:45:00,13:24:00,2,"CGK, IST, JFK",53H 39M,46117021.28
1,BOOKING.COM,2023-08-09,CGK,JFK,"NH6273, NH844, NH110",ECONOMY,08:10:00,06:14:00,2,"CGK, SIN, HND, JFK",33H 04M,66781306.99
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR957, QR327, QR2233",ECONOMY,04:15:00,06:00:00,2,"CGK, DOH, LGW, JFK",36H 45M,61897568.39
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH726, MH72, MH9210",ECONOMY,04:15:00,06:00:00,2,"CGK, KUL, HKG, JFK",36H 45M,62207598.78
1,BOOKING.COM,2023-08-09,CGK,JFK,"VN630, VN31, LH400",ECONOMY,13:50:00,13:45:00,2,"CGK, SGN, HKG, JFK",34H 55M,66966565.35
1,BOOKING.COM,2023-08-09,CGK,JFK,"SQ959, SQ34, SQ1410",BUSINESS,14:10:00,07:00:00,2,"CGK, SIN, SFO, JFK",27H 50M,79941337.39
1,BOOKING.COM,2023-08-09,CGK,JFK,"SQ951, SQ32, SQ1432",BUSINESS,05:25:00,22:59:00,2,"CGK, SIN, SFO, JFK",28H 34M,79941337.39
1,BOOKING.COM,2023-08-09,CGK,JFK,"UA7916, UA838, AS20","BUSINESS, ECONOMY",06:20:00,22:59:00,2,"CGK, NRT, SFO, JFK",27H 39M,82822340.43
1,BOOKING.COM,2023-08-09,CGK,JFK,"UA7916, UA7950, AS20","BUSINESS, ECONOMY",06:20:00,22:59:00,2,"CGK, NRT, SFO, JFK",27H 39M,82822340.43
1,BOOKING.COM,2023-08-09,CGK,JFK,"UA7916, UA838, AS20","BUSINESS, ECONOMY",06:20:00,22:59:00,2,"CGK, NRT, SFO, JFK",27H 39M,82884346.5
1,BOOKING.COM,2023-08-09,CGK,JFK,"NH836, NH8, AS20","BUSINESS, ECONOMY",06:20:00,22:59:00,2,"CGK, NRT, SFO, JFK",27H 39M,82946352.58
1,BOOKING.COM,2023-08-09,CGK,JFK,"SQ965, SQ24",BUSINESS,19:00:00,18:50:00,1,"CGK, SIN, JFK",34H 50M,79724316.11
1,BOOKING.COM,2023-08-09,CGK,JFK,"SQ957, SQ34, SQ1410",BUSINESS,11:15:00,07:00:00,2,"CGK, SIN, SFO, JFK",30H 45M,79941337.39
1,BOOKING.COM,2023-08-09,CGK,JFK,"SQ965, SQ24",BUSINESS,18:05:00,18:50:00,1,"CGK, SIN, JFK",35H 45M,79724316.11
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH726, MH72, MH9184","BUSINESS, ECONOMY",04:15:00,20:25:00,2,"CGK, KUL, HKG, JFK",27H 10M,90745896.66
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH726, MH72, MH9184","BUSINESS, ECONOMY",06:20:00,22:00:00,2,"CGK, KUL, HKG, JFK",26H 40M,92048024.32
1,BOOKING.COM,2023-08-09,CGK,JFK,"AA8918, AA8886, AA293",BUSINESS,00:05:00,06:14:00,2,"CGK, HKG, DEL, JFK",41H 09M,66781306.99
1,BOOKING.COM,2023-08-09,CGK,JFK,"SQ8593, SQ24","BUSINESS, ECONOMY",19:55:00,18:50:00,1,"CGK, SIN, JFK",33H 55M,85676899.7
1,BOOKING.COM,2023-08-09,CGK,JFK,"SQ951, SQ32, SQ1410",BUSINESS,05:25:00,07:00:00,2,"CGK, SIN, SFO, JFK",36H 35M,79941337.39
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH710, MH9202, MH9210",ECONOMY,11:10:00,06:00:00,2,"CGK, KUL, HKG, JFK",29H 50M,93551671.73
1,BOOKING.COM,2023-08-09,CGK,JFK,"NH836, NH6, AT5036",BUSINESS,06:20:00,00:23:00,2,"CGK, NRT, LAX, JFK",29H 03M,96822492.4
1,BOOKING.COM,2023-08-09,CGK,JFK,"GA836, QR947, QR9001",BUSINESS,14:40:00,08:50:00,2,"CGK, SIN, DOH, JFK",29H 10M,97241033.43
1,BOOKING.COM,2023-08-09,CGK,JFK,"GA834, QR947, QR9001",BUSINESS,13:40:00,08:50:00,2,"CGK, SIN, DOH, JFK",30H 10M,97241033.43
1,BOOKING.COM,2023-08-09,CGK,JFK,"JL726, JL62, JL7514",BUSINESS,21:55:00,00:23:00,2,"CGK, SIN, DOH, JFK",37H 28M,83041641.34
1,BOOKING.COM,2023-08-09,CGK,JFK,"EK3562, EK369, EK203",BUSINESS,04:30:00,08:50:00,2,"CGK, SIN, DOH, JFK",39H 20M,80189361.7
1,BOOKING.COM,2023-08-09,CGK,JFK,"3K202, CX716, CX844","PREMIUM ECONOMY, ECONOMY",09:40:00,06:00:00,2,"CGK, SIN, HKG, JFK",31H 20M,95101823.71
1,BOOKING.COM,2023-08-09,CGK,JFK,"CI764, CI909, CX840","PREMIUM ECONOMY, ECONOMY",01:00:00,20:25:00,2,"CGK, TPE, HKG, JFK",30H 25M,100217325.23
1,BOOKING.COM,2023-08-09,CGK,JFK,"CI764, CX489, CX840","PREMIUM ECONOMY, ECONOMY",01:00:00,20:25:00,2,"CGK, TPE, HKG, JFK",30H 25M,100279331.31
1,BOOKING.COM,2023-08-09,CGK,JFK,"CI764, CX495, CX840","PREMIUM ECONOMY, ECONOMY",01:00:00,20:25:00,2,"CGK, TPE, HKG, JFK",30H 25M,100279331.31
1,BOOKING.COM,2023-08-09,CGK,JFK,"GA832, QR947, QR9001",BUSINESS,11:45:00,08:50:00,2,"CGK, TPE, HKG, JFK",32H 05M,97241033.43
1,BOOKING.COM,2023-08-09,CGK,JFK,"GA816, MH78, MH9210","BUSINESS, ECONOMY",13:40:00,06:00:00,2,"CGK, KUL, HKG, JFK",27H 20M,109921276.6
1,BOOKING.COM,2023-08-09,CGK,JFK,"GA822, NH6258, UA7910",ECONOMY,18:40:00,10:55:00,2,"CGK, SIN, HND, JFK",27H 15M,116370668.69
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH726, MH9202, MH9210",ECONOMY,04:15:00,06:00:00,2,"CGK, SIN, HND, JFK",36H 45M,93551671.73
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR955, QR9001",BUSINESS,01:10:00,08:50:00,1,"CGK, DOH, JFK",42H 40M,92621580.55
1,BOOKING.COM,2023-08-09,CGK,JFK,"NH836, UA7946, AT5036",BUSINESS,06:20:00,00:23:00,2,"CGK, NRT, LAX, JFK",29H 03M,112471276.6
1,BOOKING.COM,2023-08-09,CGK,JFK,"BR238, BR32",BUSINESS,14:20:00,22:05:00,1,"CGK, NRT, LAX, JFK",42H 45M,93598176.29
1,BOOKING.COM,2023-08-09,CGK,JFK,"GA876, CX844","PREMIUM ECONOMY, ECONOMY",01:20:00,06:00:00,1,"CGK, HKG, JFK",39H 40M,100341337.39
1,BOOKING.COM,2023-08-09,CGK,JFK,"AA8497, AA8403","BUSINESS, FIRST CLASS",06:35:00,11:05:00,1,"CGK, NRT, JFK",39H 30M,112166717.33
1,BOOKING.COM,2023-08-09,CGK,JFK,"LH9795, NH6258, NH110","FIRST CLASS, ECONOMY",19:00:00,10:55:00,2,"CGK, SIN, HND, JFK",26H 55M,136847416.41
1,BOOKING.COM,2023-08-09,CGK,JFK,"LH9795, NH6258, NH110","FIRST CLASS, ECONOMY",13:50:00,22:05:00,2,"CGK, SIN, HND, JFK",43H 15M,98884194.53
1,BOOKING.COM,2023-08-09,CGK,JFK,"SQ8591, SQ24","BUSINESS, ECONOMY",11:50:00,18:50:00,1,"CGK, SIN, JFK",42H 00M,112820060.79
1,BOOKING.COM,2023-08-09,CGK,JFK,"CX798, BR892, BR32","BUSINESS, ECONOMY",00:05:00,22:05:00,2,"CGK, HKG, TPE, JFK",33H 00M,124973252.28
1,BOOKING.COM,2023-08-09,CGK,JFK,"SQ8591, SQ24","BUSINESS, ECONOMY",00:05:00,22:05:00,2,"CGK, SIN, JFK",33H 00M,124973252.28
1,BOOKING.COM,2023-08-09,CGK,JFK,"CX798, BR868, BR32","BUSINESS, ECONOMY",00:05:00,22:05:00,2,"CGK, HKG, TPE, JFK",33H 00M,124973252.28
1,BOOKING.COM,2023-08-09,CGK,JFK,"AA8904, AA8884, AA8403","BUSINESS, FIRST CLASS",08:10:00,11:05:00,2,"CGK, HKG, NRT, JFK",37H 55M,112828571.43
1,BOOKING.COM,2023-08-09,CGK,JFK,"CX776, CX6799, LH400",ECONOMY,14:20:00,13:45:00,2,"CGK, HKG, FRA, JFK",34H 25M,123206079.03
1,BOOKING.COM,2023-08-09,CGK,JFK,"VN630, JL70, NH110","BUSINESS, FIRST CLASS, ECONOMY",13:50:00,10:55:00,2,"CGK, SGN, HND, JFK",32H 05M,129902735.56
1,BOOKING.COM,2023-08-09,CGK,JFK,"CX776, CX6799, LH400",ECONOMY,14:20:00,12:45:00,2,"CGK, HKG, FRA, JFK",33H 25M,138568085.11
1,BOOKING.COM,2023-08-09,CGK,JFK,"CX798, CX450, BR32","BUSINESS, ECONOMY",00:05:00,22:05:00,2,"CGK, HKG, TPE, JFK",33H 00M,166036778.12
1,BOOKING.COM,2023-08-09,CGK,JFK,"CX798, CX488, BR32","BUSINESS, ECONOMY",00:05:00,22:05:00,2,"CGK, HKG, TPE, JFK",33H 00M,166036778.12
1,BOOKING.COM,2023-08-09,CGK,JFK,"CX798, CX494, BR32","BUSINESS, ECONOMY",00:05:00,22:05:00,2,"CGK, HKG, TPE, JFK",33H 00M,166036778.12
1,BOOKING.COM,2023-08-09,CGK,JFK,"CX798, CX564, BR32","BUSINESS, ECONOMY",00:05:00,22:05:00,2,"CGK, HKG, TPE, JFK",33H 00M,166036778.12
1,BOOKING.COM,2023-08-09,CGK,JFK,"GA832, CX716, CX844",BUSINESS,11:45:00,06:00:00,2,"CGK, SIN, HKG, JFK",29H 15M,195784194.53
1,BOOKING.COM,2023-08-09,CGK,JFK,"GA828, OM5620, CX844",BUSINESS,08:35:00,06:00:00,2,"CGK, SIN, HKG, JFK",32H 25M,195706686.93
1,BOOKING.COM,2023-08-09,CGK,JFK,"GA828, CX690, CX844",BUSINESS,08:35:00,06:00:00,2,"CGK, SIN, HKG, JFK",32H 25M,195784194.53
1,BOOKING.COM,2023-08-09,CGK,JFK,"GA828, CX716, CX844",BUSINESS,08:35:00,06:00:00,2,"CGK, SIN, HKG, JFK",32H 25M,195784194.53
1,BOOKING.COM,2023-08-09,CGK,JFK,"GA828, CX690, CX844",BUSINESS,18:40:00,10:55:00,2,"CGK, SIN, HKG, JFK",27H 15M,233142857.14
1,BOOKING.COM,2023-08-09,CGK,JFK,"GA828, CX716, CX844",BUSINESS,13:50:00,10:55:00,2,"CGK, SIN, HKG, JFK",32H 05M,223392401.22
1,BOOKING.COM,2023-08-09,CGK,JFK,"GA836, NH6258, NH110","FIRST CLASS, ECONOMY",14:40:00,10:55:00,2,"CGK, SIN, HND, JFK",31H 15M,233142857.14
1,BOOKING.COM,2023-08-09,CGK,JFK,"CX776, CX6633, LX14","BUSINESS, ECONOMY",14:20:00,16:15:00,2,"CGK, HKG, ZRH, JFK",36H 55M,208464437.69
